date,portfolio_value,cash,open_positions_val,open_count,nifty_value,peak,drawdown,nifty_peak,nifty_drawdown
2023-11-13,992143.8006772173,569296.2583493365,422847.54232788086,2,999976.8967933554,1010338.427734375,-1.8008448018708028,1038487.4310519954,-3.7083293554769914
2023-11-15,989830.3262204302,569296.2583493365,420534.06787109375,2,1011903.3747557087,1010338.427734375,-2.029824952806459,1038487.4310519954,-2.5598823347680577
2023-11-16,1005687.2525357378,240437.549975313,765249.7025604248,3,1016519.1945458753,1010338.427734375,-0.46035814049626633,1038487.4310519954,-2.1154070669749068
2023-11-17,1011116.1020688189,101336.05632296926,909780.0457458496,4,1014801.5213562025,1011116.1020688189,0.0,1038487.4310519954,-2.280808509333505
2023-11-20,1006440.529031138,518137.90041480504,488302.628616333,2,1012857.4367414111,1011116.1020688189,-0.46241702887672836,1038487.4310519954,-2.4680119897667803
2023-11-21,1004732.2401453347,669228.7301355691,335503.5100097656,1,1017455.2762098848,1011116.1020688189,-0.6313678429630657,1038487.4310519954,-2.0252681171889444
2023-11-22,1009115.4836756082,669228.7301355691,339886.75354003906,1,1018918.4123315675,1011116.1020688189,-0.19786238089941205,1038487.4310519954,-1.8843770406161122
2023-11-23,1007121.9968592019,669228.7301355691,337893.2667236328,1,1018411.8494137009,1011116.1020688189,-0.3950194444974921,1038487.4310519954,-1.9331559572134438
2023-11-24,1004359.1639734597,669228.7301355691,335130.4338378906,1,1018036.3720813618,1011116.1020688189,-0.6682653042053166,1038487.4310519954,-1.9693121321570999
2023-11-28,1005594.8552576394,669228.7301355691,336366.1251220703,1,1022922.198043098,1011116.1020688189,-0.5460546815427587,1038487.4310519954,-1.498836918337057
2023-11-29,1008955.9264856668,443567.186739573,565388.7397460938,2,1033563.0327800349,1011116.1020688189,-0.21364268442884254,1038487.4310519954,-0.4741894918238912
2023-11-30,1005211.0967127176,443567.186739573,561643.9099731445,2,1035442.8302111191,1011116.1020688189,-0.5840086360032481,1038487.4310519954,-0.2931764747303706
2023-12-01,998837.6350427957,101474.12713874294,897363.5079040527,4,1042372.9886147397,1011116.1020688189,-1.2143478875373992,1042372.9886147397,0.0
2023-12-04,1018487.0770441385,99929.77679694607,918557.3002471924,5,1063916.9297083933,1018487.0770441385,0.0,1063916.9297083933,0.0
2023-12-05,1023300.6234094949,345645.4946253152,677655.1287841797,4,1072572.4958534767,1023300.6234094949,0.0,1072572.4958534767,0.0
2023-12-06,1034265.5080683084,345645.4946253152,688620.0134429932,4,1076820.572863094,1034265.5080683084,0.0,1076820.572863094,0.0
2023-12-07,1040204.1172754617,345645.4946253152,694558.6226501465,4,1074940.8758807343,1040204.1172754617,0.0,1076820.572863094,-0.174559906239712
2023-12-08,1041060.7934229226,345645.4946253152,695415.2987976074,4,1078450.9561111396,1041060.7934229226,0.0,1078450.9561111396,0.0
2023-12-11,1037835.1416089578,694235.72550178,343599.41610717773,3,1079875.5199225983,1041060.7934229226,-0.3098427905789388,1079875.5199225983,0.0
2023-12-12,1034636.5814762261,1025802.7190494683,8833.862426757812,2,1075210.882052304,1041060.7934229226,-0.6170832661533844,1079875.5199225983,-0.43196070141756887
2023-12-13,1034673.7075748589,1025802.7190494683,8870.988525390625,2,1076236.865324779,1041060.7934229226,-0.6135170864578889,1079875.5199225983,-0.3369512995423883
2023-12-14,1034615.7301578667,1025802.7190494683,8813.011108398438,2,1089420.860869677,1041060.7934229226,-0.6190861576743317,1089420.860869677,0.0
2023-12-15,1048118.6789585815,475398.4829136597,572720.1960449219,3,1103510.1003201501,1048118.6789585815,0.0,1103510.1003201501,0.0
2023-12-18,1048123.6509190308,840599.3603306519,207524.2905883789,2,1101555.7699354556,1048123.6509190308,0.0,1103510.1003201501,-0.17710126840955198
2023-12-19,1049300.5264073121,840599.3603306519,208701.16607666016,2,1103327.4845389323,1049300.5264073121,0.0,1103510.1003201501,-0.01654862797946598
2023-12-20,1041414.8840778128,747309.804487969,294105.07958984375,1,1087746.8828751799,1049300.5264073121,-0.7515141878846585,1103510.1003201501,-1.428461546513897
2023-12-21,1041626.9652545706,747309.804487969,294317.16076660156,1,1093141.883421621,1049300.5264073121,-0.731302516259566,1103510.1003201501,-0.9395670139784916
2023-12-22,1044587.0112750784,747309.804487969,297277.2067871094,1,1097994.2599580847,1049300.5264073121,-0.4492054481638624,1103510.1003201501,-0.4998450272874908
2023-12-26,1046855.6826617972,747309.804487969,299545.8781738281,1,1102723.185012086,1049300.5264073121,-0.23299747631747172,1103510.1003201501,-0.07131020439557217
2023-12-27,1048711.92985418,747309.804487969,301402.12536621094,1,1113698.3131042994,1049300.5264073121,-0.05609418258346441,1113698.3131042994,0.0
2023-12-28,1054916.179487969,747309.804487969,307606.375,1,1120072.9900612014,1054916.179487969,0.0,1120072.9900612014,0.0
2023-12-29,1058787.9774616018,747309.804487969,311478.1729736328,1,1117640.4232989613,1058787.9774616018,0.0,1120072.9900612014,-0.21717930740453092
2024-01-01,1066975.4758746878,1066975.4758746878,0.0,0,1118180.4356421004,1066975.4758746878,0.0,1120072.9900612014,-0.1689670616017241
2024-01-02,1066975.4758746878,1066975.4758746878,0.0,0,1114266.6519877599,1066975.4758746878,0.0,1120072.9900612014,-0.5183892590003678
2024-01-03,1066975.4758746878,1066975.4758746878,0.0,0,1106631.845781475,1066975.4758746878,0.0,1120072.9900612014,-1.2000239626340676
2024-01-04,1066975.4758746878,1066975.4758746878,0.0,0,1113896.2975403722,1066975.4758746878,0.0,1120072.9900612014,-0.5514544655247559
2024-01-05,1070290.2719867483,711333.6364734427,358956.63551330566,1,1116580.9906012139,1070290.2719867483,0.0,1120072.9900612014,-0.3117653484168654
2024-01-08,1068448.6985309378,711333.6364734427,357115.0620574951,1,1106408.1464719193,1070290.2719867483,-0.1720629911353009,1120072.9900612014,-1.219995813713486
2024-01-09,1068080.4154346243,711333.6364734427,356746.77896118164,1,1108046.1638230304,1070290.2719867483,-0.20647263737359137,1120072.9900612014,-1.07375379505525
2024-01-10,1066312.5031116263,711333.6364734427,354978.8666381836,1,1111844.2305466982,1070290.2719867483,-0.3716532775485528,1120072.9900612014,-0.7346627931857866
2024-01-11,1081928.9340808645,711333.6364734427,370595.2976074219,1,1113309.9783352192,1081928.9340808645,0.0,1120072.9900612014,-0.603800983149558
2024-01-12,1088313.9862387625,1088313.9862387625,0.0,0,1126031.206606151,1088313.9862387625,0.0,1126031.206606151,0.0
2024-01-15,1118060.7465048758,498398.94279393833,619661.8037109375,2,1136466.2219065006,1118060.7465048758,0.0,1136466.2219065006,0.0
2024-01-16,1110917.6410361258,498398.94279393833,612518.6982421875,2,1133115.6542506686,1118060.7465048758,-0.6388834856316861,1136466.2219065006,-0.2948233384544621
2024-01-17,1114428.6840048758,498398.94279393833,616029.7412109375,2,1109439.8898760541,1118060.7465048758,-0.3248537712601075,1136466.2219065006,-2.378102534812514
2024-01-18,1116478.1058798758,498398.94279393833,618079.1630859375,2,1103798.086813413,1118060.7465048758,-0.1415522931063834,1136466.2219065006,-2.874536388620905
2024-01-19,1125379.1058798758,498398.94279393833,626980.1630859375,2,1112034.580879706,1125379.1058798758,0.0,1136466.2219065006,-2.1497903374381786
2024-01-23,1114779.9066611258,498398.94279393833,616380.9638671875,2,1092306.1500334293,1125379.1058798758,-0.9418336597304279,1136466.2219065006,-3.885735538975351
2024-01-24,1118383.655196282,498398.94279393833,619984.7124023438,2,1103371.179734108,1125379.1058798758,-0.6216083670866066,1136466.2219065006,-2.912100820460231
2024-01-25,1109525.695020914,482102.1643812657,627423.5306396484,2,1098158.794968885,1125379.1058798758,-1.4087173625430687,1136466.2219065006,-3.3707492751832406
2024-01-29,1100708.901360617,844235.3066340545,256473.5947265625,1,1117959.2475506584,1125379.1058798758,-2.1921683449036897,1136466.2219065006,-1.6284667330275326
2024-01-30,1099911.557610617,844235.3066340545,255676.2509765625,1,1106876.1370795618,1125379.1058798758,-2.263019469278937,1136466.2219065006,-2.6036924157146877
2024-01-31,1101374.6464778045,844235.3066340545,257139.33984375,1,1117347.2134720222,1125379.1058798758,-2.1330109361950047,1136466.2219065006,-1.6823208702503245
2024-02-01,1100778.5663996795,844235.3066340545,256543.259765625,1,1115894.3231202427,1125379.1058798758,-2.1859779830337636,1136466.2219065006,-1.8101636801617538
2024-02-02,1106398.465813742,844235.3066340545,262163.1591796875,1,1123935.4444173009,1125379.1058798758,-1.6865996504612397,1136466.2219065006,-1.1026088807266547
2024-02-05,1105446.3496028045,844235.3066340545,261211.04296875,1,1119712.9818324419,1125379.1058798758,-1.771203692420335,1136466.2219065006,-1.4741520470317229
2024-02-06,1111987.459954367,844235.3066340545,267752.1533203125,1,1127823.513198159,1125379.1058798758,-1.1899675278792896,1136466.2219065006,-0.7604897129140326
2024-02-07,1106460.4199153045,844235.3066340545,262225.11328125,1,1127880.065830076,1125379.1058798758,-1.681094474362021,1136466.2219065006,-0.7555135305315676
2024-02-08,1106204.9746028045,844235.3066340545,261969.66796875,1,1116948.6329330385,1125379.1058798758,-1.7037930753192765,1136466.2219065006,-1.7173927915534535
2024-02-09,1102682.8398371795,844235.3066340545,258447.533203125,1,1120268.4632791607,1125379.1058798758,-2.01676625451041,1136466.2219065006,-1.4252740921914164
2024-02-12,1100998.791985617,500925.7753840545,600073.0166015625,2,1111708.022076219,1125379.1058798758,-2.1664089698197393,1136466.2219065006,-2.1785249181227715
2024-02-13,1094920.7119209126,834119.9277412251,260800.7841796875,1,1118249.845710759,1125379.1058798758,-2.7065007515977806,1136466.2219065006,-1.6028964033072937
2024-02-14,1090629.4371461575,1090629.4371461575,0.0,0,1123228.2853965233,1125379.1058798758,-3.087818900507253,1136466.2219065006,-1.16483325723221
2024-02-15,1090629.4371461575,1090629.4371461575,0.0,0,1126864.3283275047,1125379.1058798758,-3.087818900507253,1136466.2219065006,-0.8448903622395489
2024-02-16,1090629.4371461575,1090629.4371461575,0.0,0,1133547.5837662003,1125379.1058798758,-3.087818900507253,1136466.2219065006,-0.2568169721229437
2024-02-19,1090629.4371461575,1090629.4371461575,0.0,0,1137741.7198107385,1125379.1058798758,-3.087818900507253,1137741.7198107385,0.0
2024-02-20,1090629.4371461575,1090629.4371461575,0.0,0,1141583.4817295824,1125379.1058798758,-3.087818900507253,1141583.4817295824,0.0
2024-02-21,1090629.4371461575,1090629.4371461575,0.0,0,1134285.680994137,1125379.1058798758,-3.087818900507253,1141583.4817295824,-0.6392700010330177
2024-02-22,1090629.4371461575,1090629.4371461575,0.0,0,1142637.7915423783,1125379.1058798758,-3.087818900507253,1142637.7915423783,0.0
2024-02-23,1090629.4371461575,1090629.4371461575,0.0,0,1142393.5002442913,1125379.1058798758,-3.087818900507253,1142637.7915423783,-0.021379592019027623
2024-02-26,1090629.4371461575,1090629.4371461575,0.0,0,1137731.4740408354,1125379.1058798758,-3.087818900507253,1142637.7915423783,-0.42938519431604943
2024-02-27,1090629.4371461575,1090629.4371461575,0.0,0,1141655.5034650792,1125379.1058798758,-3.087818900507253,1142637.7915423783,-0.08596670656001021
2024-02-28,1090629.4371461575,1090629.4371461575,0.0,0,1128942.1101946614,1125379.1058798758,-3.087818900507253,1142637.7915423783,-1.1986021685165735
2024-02-29,1090629.4371461575,1090629.4371461575,0.0,0,1130569.881775869,1125379.1058798758,-3.087818900507253,1142637.7915423783,-1.0561448129786999
2024-03-01,1092394.9290895169,727309.9141359036,365085.0149536133,1,1148876.2600288007,1125379.1058798758,-2.9309391491296917,1148876.2600288007,0.0
2024-03-04,1091317.2727021878,140588.74805924343,950728.5246429443,3,1152314.318523709,1125379.1058798758,-3.026698558709856,1152314.318523709,0.0
2024-03-05,1084558.0630480996,496402.67539856344,588155.3876495361,2,1149778.8922675375,1125379.1058798758,-3.6273147971643147,1152314.318523709,-0.22002905070377818
2024-03-06,1079314.1371055166,853792.3821158926,225521.75498962402,1,1155834.7449727422,1125379.1058798758,-4.093284523737749,1155834.7449727422,0.0
2024-03-07,1087719.1403861563,853792.3821158926,233926.75827026367,1,1156837.6250385724,1125379.1058798758,-3.3464248000477292,1156837.6250385724,0.0
2024-03-11,1081979.0448203604,492018.07065349026,589960.9741668701,2,1148562.558662055,1125379.1058798758,-3.8564836358484893,1156837.6250385724,-0.7153178801771233
2024-03-12,1078959.535000613,495976.22216491954,582983.3128356934,2,1148719.3591210656,1125379.1058798758,-4.124794092651099,1156837.6250385724,-0.701763647878939
2024-03-13,1059352.0967572494,1059352.0967572494,0.0,0,1131336.1046466776,1125379.1058798758,-5.86709036782794,1156837.6250385724,-2.204416578432469
2024-03-14,1057131.6389935776,724339.7124188705,332791.92657470703,1,1138996.625726445,1125379.1058798758,-6.064397901979804,1156837.6250385724,-1.5422215638545098
2024-03-15,1056695.4677289291,724339.7124188705,332355.7553100586,1,1132655.2977460914,1125379.1058798758,-6.103155620367281,1156837.6250385724,-2.0903821564132357
2024-03-18,1060189.07545598,379133.27882512053,681055.7966308594,2,1134319.029970685,1125379.1058798758,-5.792717323725963,1156837.6250385724,-1.9465648921244674
2024-03-19,1054912.1794199476,434821.7878489026,620090.3915710449,2,1122065.8927561203,1125379.1058798758,-6.261616738017703,1156837.6250385724,-3.0057573794155132
2024-03-20,1061238.742495892,702060.6028474546,359178.1396484375,1,1123179.3668676713,1125379.1058798758,-5.699445018026675,1156837.6250385724,-2.9095058323140925
2024-03-21,1064365.2005037046,350226.6350740171,714138.5654296875,2,1132068.978540938,1125379.1058798758,-5.421631258069929,1156837.6250385724,-2.141065086537826
2024-03-22,1078406.5606404233,716145.4546833921,362261.10595703125,1,1136430.2612631146,1125379.1058798758,-4.17393081087347,1156837.6250385724,-1.7640646650628502
2024-03-26,1071385.5455037046,716145.4546833921,355240.0908203125,1,1131696.1128754374,1125379.1058798758,-4.797810808292596,1156837.6250385724,-2.173296547326311
2024-03-27,1071630.7579060483,716145.4546833921,355485.30322265625,1,1137813.7415462353,1125379.1058798758,-4.776021492935436,1156837.6250385724,-1.6444730946318213
2024-03-28,1077242.1673909116,359225.2782002378,718016.8891906738,2,1148266.8376170027,1125379.1058798758,-4.277397566514125,1156837.6250385724,-0.7408807628714461
2024-04-01,1081733.1373005796,108211.40881547215,973521.7284851074,3,1155214.9763423163,1125379.1058798758,-3.878334718607711,1156837.6250385724,-0.14026589913186815
2024-04-02,1086238.6207905698,108211.40881547215,978027.2119750977,3,1154767.577723205,1125379.1058798758,-3.4779822092666364,1156837.6250385724,-0.1789401788602997
2024-04-03,1094364.4300428892,486546.7958876157,607817.6341552734,2,1153808.3928525508,1125379.1058798758,-2.7559313723652132,1156837.6250385724,-0.26185456977339516
2024-04-04,1103999.0250135923,486546.7958876157,617452.2291259766,2,1157922.7726098024,1125379.1058798758,-1.8998114283957246,1157922.7726098024,0.0
2024-04-05,1108920.822132733,486546.7958876157,622374.0262451172,2,1157873.8540809504,1125379.1058798758,-1.4624657292064258,1157922.7726098024,-0.0042246797462837
2024-04-08,1117421.9445497252,859490.8017274595,257931.14282226562,1,1165722.1138268874,1125379.1058798758,-0.7070649604720872,1165722.1138268874,0.0
2024-04-09,1120666.7884217955,859490.8017274595,261175.98669433594,1,1164510.9031063567,1125379.1058798758,-0.4187315575222132,1165722.1138268874,-0.10390218270411732
2024-04-10,1119704.7673036314,859490.8017274595,260213.96557617188,1,1170222.2166863815,1125379.1058798758,-0.5042157390871365,1170222.2166863815,0.0
2024-04-12,1118872.568329022,859490.8017274595,259381.7666015625,1,1158167.0639078894,1125379.1058798758,-0.5781640619466337,1170222.2166863815,-1.0301592814249951
2024-04-15,1112489.7489930845,859490.8017274595,252998.947265625,1,1145469.0392923267,1125379.1058798758,-1.1453346538466054,1170222.2166863815,-2.1152544398059963
2024-04-16,1113739.3400073824,868860.223796445,244879.1162109375,1,1139060.9129101522,1125379.1058798758,-1.0342973147162577,1170222.2166863815,-2.66285354455721
2024-04-18,1105955.790202695,868860.223796445,237095.56640625,1,1131240.9797045363,1125379.1058798758,-1.72593533820719,1170222.2166863815,-3.3310969853422434
2024-04-19,1114743.5795703707,184717.50797613245,930026.0715942383,3,1139014.6060481383,1125379.1058798758,-0.9450616466874722,1170222.2166863815,-2.6668106444441877
2024-04-22,1120847.4270435153,184717.50797613245,936129.9190673828,3,1148755.4202131762,1125379.1058798758,-0.4026802001817413,1170222.2166863815,-1.8344205200607984
2024-04-23,1134254.3428760348,184717.50797613245,949536.8348999023,3,1150380.5801275456,1134254.3428760348,0.0,1170222.2166863815,-1.6955443398621957
2024-04-24,1141620.8236499606,184717.50797613245,956903.3156738281,3,1152149.783512909,1141620.8236499606,0.0,1170222.2166863815,-1.5443590897331188
2024-04-25,1148258.6399341403,184717.50797613245,963541.1319580078,3,1160787.3693362991,1148258.6399341403,0.0,1170222.2166863815,-0.806244080444671
2024-04-26,1144905.3090625582,115126.58927496057,1029778.7197875977,4,1153052.3153029212,1148258.6399341403,-0.2920361976788056,1170222.2166863815,-1.4672342687253719
2024-04-29,1149184.5165820895,115126.58927496057,1034057.9273071289,4,1164544.3525316291,1149184.5165820895,0.0,1170222.2166863815,-0.48519538202153334
2024-04-30,1149530.9665210543,505789.38741949183,643741.5791015625,3,1162561.6956066138,1149530.9665210543,0.0,1170222.2166863815,-0.6546210600461314
2024-05-02,1145868.393400937,505789.38741949183,640079.0059814453,3,1164791.1550478295,1149530.9665210543,-0.31861456774858493,1170222.2166863815,-0.4641051555088974
2024-05-03,1142999.1295840167,824514.0626894856,318485.06689453125,2,1155927.2582480458,1149530.9665210543,-0.5682175711025437,1170222.2166863815,-1.2215593102319917
2024-05-06,1135085.705440035,1064658.8516802695,70426.85375976562,1,1154222.3420463898,1149530.9665210543,-1.256622179108092,1170222.2166863815,-1.367250972665444
2024-05-07,1134684.5275835898,1064658.8516802695,70025.67590332031,1,1147011.931701296,1149530.9665210543,-1.2915214439499465,1170222.2166863815,-1.9834083351116054
2024-05-08,1133892.5695902,1133892.5695902,0.0,0,1147011.931701296,1149530.9665210543,-1.360415455199299,1170222.2166863815,-1.9834083351116054
2024-05-09,1133892.5695902,1133892.5695902,0.0,0,1129268.6689981485,1149530.9665210543,-1.360415455199299,1170222.2166863815,-3.499638539097099
2024-05-10,1133892.5695902,1133892.5695902,0.0,0,1134293.3150972023,1149530.9665210543,-1.360415455199299,1170222.2166863815,-3.070263158301334
2024-05-13,1133892.5695902,1133892.5695902,0.0,0,1136805.7385954536,1149530.9665210543,-1.360415455199299,1170222.2166863815,-2.855566884172694
2024-05-14,1122589.8247562156,1122589.8247562156,0.0,0,1142658.3835309092,1149530.9665210543,-2.343663855039374,1170222.2166863815,-2.3554358106037716
2024-05-15,1124088.4368167624,749469.0845218406,374619.3522949219,1,1141768.7091776382,1149530.9665210543,-2.213296591851825,1170222.2166863815,-2.431461914072414
2024-05-16,1120471.7013178456,741995.7555170644,378475.94580078125,1,1152224.3164665191,1149530.9665210543,-2.527923653170802,1170222.2166863815,-1.5379899614985493
2024-05-17,1114347.0257735783,1114347.0257735783,0.0,0,1155425.8182151306,1149530.9665210543,-3.0607214396282676,1170222.2166863815,-1.2644092942576837
2024-05-21,1114347.0257735783,1114347.0257735783,0.0,0,1158663.3810558526,1149530.9665210543,-3.0607214396282676,1170222.2166863815,-0.9877470676688255
2024-05-22,1114347.0257735783,1114347.0257735783,0.0,0,1162199.176159741,1149530.9665210543,-3.0607214396282676,1170222.2166863815,-0.6855997444108318
2024-05-23,1114347.0257735783,1114347.0257735783,0.0,0,1181220.4479852398,1149530.9665210543,-3.0607214396282676,1181220.4479852398,0.0
2024-05-24,1114347.0257735783,1114347.0257735783,0.0,0,1180677.8239752622,1149530.9665210543,-3.0607214396282676,1181220.4479852398,-0.045937573371938524
2024-05-27,1114347.0257735783,1114347.0257735783,0.0,0,1179410.060622814,1149530.9665210543,-3.0607214396282676,1181220.4479852398,-0.15326414011149114
2024-05-28,1114347.0257735783,1114347.0257735783,0.0,0,1177131.783101471,1149530.9665210543,-3.0607214396282676,1181220.4479852398,-0.3461390200908523
2024-05-29,1114347.0257735783,1114347.0257735783,0.0,0,1167696.9357513888,1149530.9665210543,-3.0607214396282676,1181220.4479852398,-1.1448762385478106
2024-05-30,1114347.0257735783,1114347.0257735783,0.0,0,1156585.5991886957,1149530.9665210543,-3.0607214396282676,1181220.4479852398,-2.0855420204215736
2024-05-31,1114347.0257735783,1114347.0257735783,0.0,0,1158748.1597793663,1149530.9665210543,-3.0607214396282676,1181220.4479852398,-1.9024635278032591
2024-06-03,1114347.0257735783,1114347.0257735783,0.0,0,1196456.5105238121,1149530.9665210543,-3.0607214396282676,1196456.5105238121,0.0
2024-06-04,1080944.5672866397,1080944.5672866397,0.0,0,1125514.2974696564,1149530.9665210543,-5.966468171099797,1196456.5105238121,-5.929359941641088
2024-06-05,1080944.5672866397,1080944.5672866397,0.0,0,1163358.8566845814,1149530.9665210543,-5.966468171099797,1196456.5105238121,-2.766306468150733
2024-06-06,1064695.6463882022,108843.03335109283,955852.6130371094,3,1173698.847491514,1149530.9665210543,-7.379994328434497,1196456.5105238121,-1.9020886118405456
2024-06-07,1074881.5125991397,108843.03335109283,966038.4792480469,3,1197806.5413816602,1149530.9665210543,-6.4939054358695545,1197806.5413816602,0.0
2024-06-10,1083806.7247573428,108843.03335109283,974963.69140625,3,1196214.7304438388,1149530.9665210543,-5.717483363029322,1197806.5413816602,-0.13289382574128025
2024-06-11,1080012.5711928897,108843.03335109283,971169.5378417969,3,1196505.3286039396,1149530.9665210543,-6.047544377038868,1197806.5413816602,-0.10863296640704542
2024-06-12,1077748.0989028506,108103.73128810455,969644.3676147461,4,1199493.3768128986,1149530.9665210543,-6.24453535474974,1199493.3768128986,0.0
2024-06-13,1078526.9738265567,108103.73128810455,970423.2425384521,4,1203399.5263641742,1149530.9665210543,-6.176779465922904,1203399.5263641742,0.0
2024-06-14,1080179.839183002,108103.73128810455,972076.1078948975,4,1206829.8503072928,1149530.9665210543,-6.0329933997286584,1206829.8503072928,0.0
2024-06-18,1082640.722438007,108103.73128810455,974536.9911499023,4,1211576.8561317115,1149530.9665210543,-5.81891623898435,1211576.8561317115,0.0
2024-06-19,1087539.2176839437,364903.860597762,722635.3570861816,3,1209421.9296441062,1149530.9665210543,-5.392786331343704,1211576.8561317115,-0.17786131162042076
2024-06-20,1087859.9204704296,724319.2664176953,363540.6540527344,1,1212044.846739354,1149530.9665210543,-5.364887753939001,1212044.846739354,0.0
2024-06-21,1087258.6775505077,724319.2664176953,362939.4111328125,1,1208655.606324573,1149530.9665210543,-5.417191079158807,1212044.846739354,-0.27962995130904383
2024-06-24,1085473.2664176952,362976.6189567578,722496.6474609375,2,1210545.6495255607,1149530.9665210543,-5.57250756777989,1212044.846739354,-0.12369156288453767
2024-06-25,1092292.4973063674,731230.5595622266,361061.9377441406,1,1219980.496875643,1149530.9665210543,-4.979289021496625,1219980.496875643,0.0
2024-06-26,1103660.6171794143,731230.5595622266,372430.0576171875,1,1227566.3845530755,1149530.9665210543,-3.9903535161355634,1227566.3845530755,0.0
2024-06-27,1107819.9951091018,731230.5595622266,376589.435546875,1,1236602.5509154494,1149530.9665210543,-3.628520903459155,1236602.5509154494,0.0
2024-06-28,1114253.7658708203,1114253.7658708203,0.0,0,1234859.0624035692,1149530.9665210543,-3.0688343052642666,1236602.5509154494,-0.14099020825967626
2024-07-01,1114253.7658708203,1114253.7658708203,0.0,0,1241614.3395777617,1149530.9665210543,-3.0688343052642666,1241614.3395777617,0.0
2024-07-02,1114253.7658708203,1114253.7658708203,0.0,0,1240683.4812474286,1149530.9665210543,-3.0688343052642666,1241614.3395777617,-0.07497161563466628
2024-07-03,1114253.7658708203,1114253.7658708203,0.0,0,1249048.5496811357,1149530.9665210543,-3.0688343052642666,1249048.5496811357,0.0
2024-07-04,1110642.958741914,743020.5194108593,367622.4393310547,1,1249853.445310893,1149530.9665210543,-3.382945645808142,1249853.445310893,0.0
2024-07-05,1111355.4172380078,743020.5194108593,368334.89782714844,1,1250969.4306405575,1149530.9665210543,-3.3209674549769774,1250969.4306405575,0.0
2024-07-08,1115694.8677995312,743020.5194108593,372674.3483886719,1,1250799.7727448058,1149530.9665210543,-2.943469963573473,1250969.4306405575,-0.01356211363733245
2024-07-09,1112909.8137223828,743020.5194108593,369889.29431152344,1,1256593.2533815058,1149530.9665210543,-3.185747393086933,1256593.2533815058,0.0
2024-07-10,1114469.6685807812,456748.6610124218,657721.0075683594,2,1251000.268398992,1149530.9665210543,-3.0500524963135827,1256593.2533815058,-0.4450911197766692
2024-07-11,1109834.4490983593,113481.97253585933,996352.4765625,3,1250563.1155497842,1149530.9665210543,-3.453279518239745,1256593.2533815058,-0.4798798509775954
2024-07-12,1110555.338014375,113481.97253585933,997073.3654785156,3,1260139.3947040217,1149530.9665210543,-3.3905679483028925,1260139.3947040217,0.0
2024-07-15,1106369.9393327343,113481.97253585933,992887.966796875,3,1264487.7195407324,1149530.9665210543,-3.75466415828211,1264487.7195407324,0.0
2024-07-16,1117217.4058854687,113481.97253585933,1003735.4333496094,3,1265840.3620654186,1149530.9665210543,-2.8110213275401774,1265840.3620654186,0.0
2024-07-18,1113755.9104318877,449857.33999731735,663898.5704345703,2,1275501.4199431702,1149530.9665210543,-3.112143746543544,1275501.4199431702,0.0
2024-07-19,1109356.217927005,449857.33999731735,659498.8779296875,2,1261617.999929284,1149530.9665210543,-3.4948818051969845,1275501.4199431702,-1.0884676251089358
2024-07-22,1113533.1317287313,728161.5199123251,385371.61181640625,1,1260504.525817733,1149530.9665210543,-3.13152371190721,1275501.4199431702,-1.17576459664822
2024-07-23,1121668.7611598836,1121668.7611598836,0.0,0,1258951.3876388604,1149530.9665210543,-2.4237890211425097,1275501.4199431702,-1.2975314684516117
2024-07-24,1132378.0063991414,510273.5289821492,622104.4774169922,2,1255580.1275457726,1149530.9665210543,-1.4921703391623,1275501.4199431702,-1.5618400799808723
2024-07-25,1126960.2164821492,510273.5289821492,616686.6875,2,1255199.5273284817,1149530.9665210543,-1.9634747298033468,1275501.4199431702,-1.5916793425124558
2024-07-26,1137073.0431423055,510273.5289821492,626799.5141601562,2,1277250.031340002,1149530.9665210543,-1.0837396939772344,1277250.031340002,0.0
2024-07-29,1142037.7216774616,625300.8142067585,516736.9074707031,2,1277314.318523709,1149530.9665210543,-0.6518523695164319,1277314.318523709,0.0
2024-07-30,1142941.13122336,625300.8142067585,517640.31701660156,2,1278404.6894286154,1149530.9665210543,-0.5732629646017893,1278404.6894286154,0.0
2024-07-31,1144215.7441383991,625300.8142067585,518914.9299316406,2,1283231.3510915965,1149530.9665210543,-0.4623818355012347,1283231.3510915965,0.0
2024-08-01,1150366.4466530476,625300.8142067585,525065.6324462891,2,1286304.2784727935,1150366.4466530476,0.0,1286304.2784727935,0.0
2024-08-02,1150228.922605196,625300.8142067585,524928.1083984375,2,1271225.016393232,1150366.4466530476,-0.01195480346733722,1286304.2784727935,-1.172293549195447
2024-08-05,1131751.3338613887,1131751.3338613887,0.0,0,1237173.4010170233,1150366.4466530476,-1.618189825148229,1286304.2784727935,-3.8195377468620797
2024-08-06,1131751.3338613887,1131751.3338613887,0.0,0,1233930.815740074,1150366.4466530476,-1.618189825148229,1286304.2784727935,-4.0716231461891415
2024-08-07,1131751.3338613887,1131751.3338613887,0.0,0,1249614.2768977575,1150366.4466530476,-1.618189825148229,1286304.2784727935,-2.8523578898919135
2024-08-08,1131751.3338613887,1131751.3338613887,0.0,0,1240331.2075704588,1150366.4466530476,-1.618189825148229,1286304.2784727935,-3.574043223809982
2024-08-09,1131751.3338613887,1131751.3338613887,0.0,0,1253214.359185353,1150366.4466530476,-1.618189825148229,1286304.2784727935,-2.5724799210594
2024-08-12,1130068.7650137325,758923.0618887325,371145.703125,1,1252160.049372557,1150366.4466530476,-1.7644535528979062,1286304.2784727935,-2.654444183360354
